Simulation,Random Number,Mapped Casualty Value
1,0.9057601484955891,6.222634508
1,0.2193562819551279,2.713157895
1,0.2502097774910781,2.724409449
1,0.2504844544822965,2.724409449
1,0.531193984191032,3.986975398
1,0.3095553818340784,2.724409449
1,0.22275713124570662,2.713157895
1,0.13513067605708629,2.713157895
1,0.8474354792951325,6.222634508
1,0.3952700040422106,2.98094028
1,0.7521224461593721,5.33744856
1,0.3874367678588806,2.98094028
1,0.14405886181340444,2.713157895
1,0.155601892336237,2.713157895
1,0.6627128491193184,5.33744856
1,0.15367830861425136,2.713157895
1,0.416613770180593,2.98094028
1,0.008680342040385813,0.2342857143
1,0.21302513587708738,2.713157895
1,0.09609336429561677,0.9801084991
1,0.8863669037783499,6.222634508
1,0.882369233216627,6.222634508
1,0.468600816684845,3.986975398
1,0.8428745565843996,6.222634508
1,0.19838970901279784,2.713157895
1,0.5560224393006292,3.986975398
1,0.24835586570371393,2.724409449
1,0.7249522050881685,5.33744856
1,0.819458941862278,6.222634508
1,0.8759877685392617,6.222634508
1,0.7327725133647738,5.33744856
1,0.21505243101314375,2.713157895
1,0.7242910714678922,5.33744856
1,0.9742040371245163,6.222634508
1,0.8089034736896,6.222634508
1,0.9814432640480019,6.222634508
1,0.4109161465358605,2.98094028
1,0.4056346631627865,2.98094028
1,0.181788264131431,2.713157895
1,0.27639817745495776,2.724409449
1,0.26132578906722825,2.724409449
1,0.5693682679821402,3.986975398
1,0.2924468807951309,2.724409449
1,0.327262535090158,2.98094028
1,0.34149194163269325,2.98094028
1,0.4349009453433311,3.986975398
1,0.4073900781710801,2.98094028
1,0.7521046665619306,5.33744856
1,0.14296798022707036,2.713157895
1,0.8238052351853075,6.222634508
1,0.4389667835021306,3.986975398
1,0.8867372155433952,6.222634508
1,0.6505168587001217,5.33744856
1,0.8653560584317405,6.222634508
1,0.03211829808424016,0.8855140187
1,0.8343946447376746,6.222634508
1,0.5877805994450699,5.33744856
1,0.3551813734937047,2.98094028
1,0.8635642252788742,6.222634508
1,0.21140811586124175,2.713157895
1,0.9533835639823299,6.222634508
1,0.11462047574470602,0.9801084991
1,0.2336454431884143,2.724409449
1,0.14170889412525955,2.713157895
1,0.30969379741263936,2.724409449
1,0.004923396076725872,0.2342857143
1,0.11998264938959047,0.9801084991
1,0.8633868224406795,6.222634508
1,0.897668723481352,6.222634508
1,0.941423430208213,6.222634508
1,0.05778803277321931,0.8855140187
1,0.409524600966392,2.98094028
1,0.23952860246593344,2.724409449
1,0.43678654505919967,3.986975398
1,0.13094300916494728,2.713157895
1,0.06946636735235323,0.887675507
1,0.7999389857691617,6.222634508
1,0.5332870575019599,3.986975398
1,0.7263035959649156,5.33744856
1,0.9600597246419441,6.222634508
1,0.7163435539817662,5.33744856
1,0.37857138754020847,2.98094028
1,0.5600639458868178,3.986975398
1,0.4342066462523968,3.986975398
1,0.36799531696950727,2.98094028
1,0.7832379808401445,6.222634508
1,0.8793154825755068,6.222634508
1,0.22215100731952053,2.713157895
1,0.9544938996650518,6.222634508
1,0.5257593136090194,3.986975398
1,0.827976967411749,6.222634508
1,0.40073213332265345,2.98094028
1,0.21199569461214263,2.713157895
1,0.8899803570024986,6.222634508
1,0.16592956759194832,2.713157895
1,0.33453853030144787,2.98094028
1,0.18558741777308152,2.713157895
1,0.8606125215309878,6.222634508
1,0.8223074367226046,6.222634508
1,0.703760759169923,5.33744856
1,0.6664389730716557,5.33744856
1,0.7555456069520786,5.33744856
1,0.8867248775751069,6.222634508
1,0.6091788226075864,5.33744856
1,0.14969394873463404,2.713157895
1,0.45896764928868183,3.986975398
1,0.2339391839277789,2.724409449
1,0.5183953537269406,3.986975398
1,0.8392670230251734,6.222634508
1,0.009886582139230105,0.4783950617
1,0.3033480735749655,2.724409449
1,0.7965857722239037,6.222634508
1,0.9342963182531184,6.222634508
1,0.826183290165852,6.222634508
1,0.2651261573451912,2.724409449
1,0.5300273447195258,3.986975398
1,0.032115767492270186,0.8855140187
1,0.23058854699934828,2.724409449
1,0.4483848121007169,3.986975398
1,0.08203017187276374,0.887675507
1,0.0017068964635443828,0.2342857143
1,0.20016680226108474,2.713157895
1,0.8429383014322855,6.222634508
1,0.41720998064558945,2.98094028
1,0.21128082236336831,2.713157895
1,0.23338278790509348,2.724409449
1,0.07079194017728829,0.887675507
1,0.15588879249388143,2.713157895
1,0.2811453498807547,2.724409449
1,0.5309115407393449,3.986975398
1,0.799027216521822,6.222634508
1,0.19303530691918291,2.713157895
1,0.42832880943436047,2.98094028
1,0.9559570885750135,6.222634508
1,0.7315948339673167,5.33744856
1,0.9767401753287933,6.222634508
1,0.5394541961619744,3.986975398
1,0.06460654391201959,0.887675507
1,0.637769130670743,5.33744856
1,0.5547467728033719,3.986975398
1,0.13393575787744516,2.713157895
1,0.45818894522284714,3.986975398
1,0.710382384529062,5.33744856
1,0.2432090806067274,2.724409449
1,0.06761385137184639,0.887675507
1,0.07278079286316907,0.887675507
1,0.9520941011708091,6.222634508
1,0.23129642487252478,2.724409449
1,0.13454867922189595,2.713157895
1,0.6737573165068496,5.33744856
1,0.7827179250138532,6.222634508
1,0.4969157810832959,3.986975398
1,0.26768272132502513,2.724409449
1,0.6125572455715383,5.33744856
1,0.7413432164448028,5.33744856
1,0.39331162734353964,2.98094028
1,0.3775052243554614,2.98094028
1,0.9509082142852863,6.222634508
1,0.27213052840934404,2.724409449
1,0.07868920786280731,0.887675507
1,0.6260252347998151,5.33744856
1,0.8333811979206075,6.222634508
1,0.31264400198361153,2.724409449
1,0.8735537423048324,6.222634508
1,0.4786009221342832,3.986975398
1,0.9152842021967319,6.222634508
1,0.13095139987058269,2.713157895
1,0.9719787858909119,6.222634508
1,0.5725912602928958,3.986975398
1,0.43324302736299836,2.98094028
1,0.5201325020427433,3.986975398
1,0.9408004943860641,6.222634508
1,0.5651318145104957,3.986975398
1,0.1717550110005056,2.713157895
1,0.4335823532644826,2.98094028
1,0.3072130280475337,2.724409449
1,0.4559085582421133,3.986975398
1,0.21742938021811842,2.713157895
1,0.33113578147887346,2.98094028
1,0.7247720397289983,5.33744856
1,0.9025982086903385,6.222634508
1,0.9788152157162914,6.222634508
1,0.10414093290697735,0.9801084991
1,0.3161688675188038,2.724409449
1,0.06691943282194379,0.887675507
1,0.6461767409197303,5.33744856
1,0.8269054045094588,6.222634508
1,0.633401030213425,5.33744856
1,0.23290015077729176,2.724409449
1,0.9943883969384134,6.222634508
1,0.44038878878990817,3.986975398
1,0.8783187636686759,6.222634508
1,0.7605520789776226,5.33744856
1,0.06711632414835234,0.887675507
1,0.5612149544773127,3.986975398
1,0.10300385102637044,0.9801084991
1,0.3051099268263884,2.724409449
1,0.9070965793195328,6.222634508
1,0.8916885036562442,6.222634508
1,0.142411768845921,2.713157895
1,0.44301296627731435,3.986975398
1,0.17506869204555187,2.713157895
1,0.28366253716338075,2.724409449
1,0.05310462799666593,0.8855140187
1,0.5002226691443811,3.986975398
1,0.9053894231033359,6.222634508
1,0.4360429342039074,3.986975398
1,0.7010170869953386,5.33744856
1,0.030933381942207294,0.8855140187
1,0.375203729511154,2.98094028
1,0.4123694248352716,2.98094028
1,0.5396481528016976,3.986975398
1,0.5595675321984325,3.986975398
1,0.8885647192795747,6.222634508
1,0.5694117697973272,3.986975398
1,0.6041873171594869,5.33744856
1,0.6816417495605376,5.33744856
1,0.062284000957263164,0.887675507
1,0.8679535398921293,6.222634508
1,0.21245998187801118,2.713157895
1,0.8020542442919987,6.222634508
1,0.643886190180401,5.33744856
1,0.5654834107530379,3.986975398
1,0.8641980945734089,6.222634508
1,0.1608487525142559,2.713157895
1,0.2618331137800579,2.724409449
1,0.42754022670541714,2.98094028
1,0.162815422354201,2.713157895
1,0.8938227584635859,6.222634508
1,0.16149845346983338,2.713157895
1,0.27877190399723617,2.724409449
1,0.26614604718237156,2.724409449
1,0.320280383537208,2.724409449
1,0.22120224636770391,2.713157895
1,0.5783511114838407,3.986975398
1,0.535955268838297,3.986975398
1,0.0070948723602136665,0.2342857143
1,0.4698409506733072,3.986975398
1,0.909113106924558,6.222634508
1,0.8436723013398525,6.222634508
1,0.07030911078862201,0.887675507
1,0.21858332219288612,2.713157895
1,0.026056867895741576,0.4783950617
1,0.18511100682454773,2.713157895
1,0.550977278500831,3.986975398
1,0.6119139636746951,5.33744856
1,0.840430926523294,6.222634508
1,0.7947437556118807,6.222634508
1,0.2032912827354273,2.713157895
1,0.21425534397990398,2.713157895
1,0.8546966242426571,6.222634508
1,0.3370996397411735,2.98094028
1,0.5245861848727288,3.986975398
1,0.8002152714181378,6.222634508
1,0.8751341016189518,6.222634508
1,0.7400243290964217,5.33744856
1,0.24640705996481083,2.724409449
1,0.31067768458800815,2.724409449
1,0.6532727947977489,5.33744856
1,0.8626099011404232,6.222634508
1,0.6343824184346111,5.33744856
1,0.6707466202333126,5.33744856
1,0.6497974933207917,5.33744856
1,0.338346827090222,2.98094028
1,0.40683579599649733,2.98094028
1,0.21270082161262616,2.713157895
1,0.5416916509458972,3.986975398
1,0.9845601656775668,6.222634508
1,0.5813491446714472,5.33744856
1,0.15140782269047137,2.713157895
1,0.40265255725807947,2.98094028
1,0.9918347652736454,6.222634508
1,0.9712354492477384,6.222634508
1,0.36437746269006854,2.98094028
1,0.34206241404478166,2.98094028
1,0.12804880073072,2.713157895
1,0.019893947145895985,0.4783950617
1,0.2526870630664987,2.724409449
1,0.9658059535310445,6.222634508
1,0.38837686000774396,2.98094028
1,0.8755213896178923,6.222634508
1,0.7525196569928208,5.33744856
1,0.19482517013344103,2.713157895
1,0.4024863576170249,2.98094028
1,0.11330715437986016,0.9801084991
1,0.4148683202864242,2.98094028
1,0.7345993545554221,5.33744856
1,0.35813780454232835,2.98094028
1,0.6308947076178542,5.33744856
1,0.08558654047669367,0.887675507
1,0.508117690893934,3.986975398
1,0.3829419784717485,2.98094028
1,0.7892949209717823,6.222634508
1,0.9082209535529637,6.222634508
1,0.4813425392449927,3.986975398
1,0.36392037061706217,2.98094028
1,0.12173985195748116,0.9801084991
1,0.7150791716045178,5.33744856
1,0.5722533581923358,3.986975398
1,0.2310984980684988,2.724409449
1,0.5320100112390822,3.986975398
1,0.18244401077560013,2.713157895
1,0.8503042342574646,6.222634508
1,0.21213876279246224,2.713157895
1,0.4325023357693367,2.98094028
1,0.5988854535419766,5.33744856
1,0.643218439656254,5.33744856
1,0.6737406957976944,5.33744856
1,0.9495697338522607,6.222634508
1,0.8343992784287415,6.222634508
1,0.5121349112547049,3.986975398
1,0.20719935094877395,2.713157895
1,0.9695842078408997,6.222634508
1,0.3677187062223872,2.98094028
1,0.5512436425358376,3.986975398
1,0.9002120101665023,6.222634508
1,0.403183567564925,2.98094028
1,0.8231382724189709,6.222634508
1,0.25566009368610554,2.724409449
1,0.9507594060554934,6.222634508
1,0.32164517001338766,2.724409449
1,0.8942233362124774,6.222634508
1,0.9487438725618406,6.222634508
1,0.7568880720172176,5.33744856
1,0.7979123339514492,6.222634508
1,0.833991217918973,6.222634508
1,0.7646047063572059,5.33744856
1,0.8637968517045795,6.222634508
1,0.33182191213054857,2.98094028
1,0.7539573403825881,5.33744856
1,0.6020961581848818,5.33744856
1,0.22203309548054107,2.713157895
1,0.012132339781494306,0.4783950617
1,0.7034543562427215,5.33744856
1,0.27832573770668756,2.724409449
1,0.7845900458979679,6.222634508
1,0.33792892655866247,2.98094028
1,0.9833297197328668,6.222634508
1,0.7472845294444264,5.33744856
1,0.9783407662610926,6.222634508
1,0.41820238865895665,2.98094028
1,0.09590627701629983,0.9801084991
1,0.2673897642695313,2.724409449
1,0.7249666283900503,5.33744856
1,0.05102564582795932,0.8855140187
1,0.12168890342165029,0.9801084991
1,0.5437220090182368,3.986975398
1,0.9135739981295551,6.222634508
1,0.3097897363198765,2.724409449
1,0.215995918631552,2.713157895
1,0.8819213863669592,6.222634508
1,0.4345248536229859,3.986975398
1,0.41119895516941085,2.98094028
1,0.20794315396075103,2.713157895
1,0.9087684132794467,6.222634508
1,0.8638623951100177,6.222634508
1,0.7395697303094574,5.33744856
1,0.9118629752997331,6.222634508
1,0.5538173455574174,3.986975398
1,0.23026337133809693,2.724409449
1,0.21828299774014903,2.713157895
1,0.14240316308427825,2.713157895
1,0.3982965211707309,2.98094028
1,0.29583416593271517,2.724409449
1,0.6537077487016778,5.33744856
1,0.6259462845427345,5.33744856
1,0.7355877419953152,5.33744856
1,0.6866903559895448,5.33744856
1,0.34710071011208454,2.98094028
1,0.7239713035599832,5.33744856
1,0.05462351828884071,0.8855140187
1,0.2723065069500662,2.724409449
1,0.5792690865585647,5.33744856
1,0.020905993869399397,0.4783950617
1,0.4369665447494515,3.986975398
1,0.7841998777344085,6.222634508
1,0.7503036288905229,5.33744856
1,0.40594030921506263,2.98094028
1,0.4046017023965953,2.98094028
1,0.9587895705553764,6.222634508
1,0.13943986250882645,2.713157895
1,0.18364313834994295,2.713157895
1,0.7272236277709401,5.33744856
1,0.8174206283887441,6.222634508
1,0.07673422000426433,0.887675507
1,0.7017321410806889,5.33744856
1,0.20165347521987187,2.713157895
1,0.08035783276945208,0.887675507
1,0.18589198337988755,2.713157895
1,0.3679099155337655,2.98094028
1,0.9027508646129517,6.222634508
1,0.33642901447612306,2.98094028
1,0.31048981474010773,2.724409449
1,0.6138617465268318,5.33744856
1,0.5162317683345155,3.986975398
1,0.9013345738211487,6.222634508
1,0.5070862695329815,3.986975398
1,0.19331015266758345,2.713157895
1,0.2317126921154753,2.724409449
1,0.04676210301215711,0.8855140187
1,0.22660626946049578,2.724409449
1,0.7143879389552984,5.33744856
1,0.17626746385010728,2.713157895
1,0.5153103501058082,3.986975398
1,0.34406922261605466,2.98094028
1,0.3042434523842734,2.724409449
1,0.4933573054382796,3.986975398
1,0.8760164985709074,6.222634508
1,0.7768755670416604,6.222634508
1,0.6353428100468974,5.33744856
1,0.6151809918005506,5.33744856
1,0.6108235588434077,5.33744856
1,0.16908433969906844,2.713157895
1,0.2026020758926288,2.713157895
1,0.7404174225772605,5.33744856
1,0.9194425087502788,6.222634508
1,0.5260064619592676,3.986975398
1,0.6229804055243584,5.33744856
1,0.41633358846898816,2.98094028
1,0.40004076307233927,2.98094028
1,0.9855222687686843,6.222634508
1,0.5761990755303951,3.986975398
1,0.03180794616899085,0.8855140187
1,0.623923669719429,5.33744856
1,0.28346507035042956,2.724409449
1,0.6892604073669868,5.33744856
1,0.9315547600545974,6.222634508
1,0.7716155191000789,5.33744856
1,0.5471991824533525,3.986975398
1,0.6022092613378328,5.33744856
1,0.23242871438914936,2.724409449
1,0.8854610241056515,6.222634508
1,0.3897452618808205,2.98094028
1,0.7302437140979459,5.33744856
1,0.7206524909579884,5.33744856
1,0.2984656617904914,2.724409449
1,0.6641926862446905,5.33744856
1,0.2696733867998031,2.724409449
1,0.671967506472176,5.33744856
1,0.6032021327543858,5.33744856
1,0.6826211297576771,5.33744856
1,0.1012559968706479,0.9801084991
1,0.7214351273506123,5.33744856
1,0.499004727220958,3.986975398
1,0.7145053334100604,5.33744856
1,0.31344754896644067,2.724409449
1,0.08418687807516256,0.887675507
1,0.3730842517832995,2.98094028
1,0.2447762304189438,2.724409449
1,0.5557691930935146,3.986975398
1,0.7396025812317912,5.33744856
1,0.9367859583567562,6.222634508
1,0.942168937677842,6.222634508
1,0.864268277435582,6.222634508
1,0.9027715089093876,6.222634508
1,0.04094993243220868,0.8855140187
1,0.05525467424284314,0.8855140187
1,0.8099757448553684,6.222634508
1,0.722721361099052,5.33744856
1,0.3668948915233846,2.98094028
1,0.41302107771216245,2.98094028
1,0.7374303419289956,5.33744856
1,0.7202319144856352,5.33744856
1,0.6649116134665616,5.33744856
1,0.5623650698751654,3.986975398
1,0.7677168388716948,5.33744856
1,0.46595348320925356,3.986975398
1,0.06505847897936057,0.887675507
1,0.7106064537197746,5.33744856
1,0.18407505036588923,2.713157895
1,0.40594251531653747,2.98094028
1,0.6109454359990708,5.33744856
1,0.566150651895659,3.986975398
1,0.06934477389647364,0.887675507
1,0.712695818791436,5.33744856
1,0.8814197262146903,6.222634508
1,0.1063432146499893,0.9801084991
1,0.365304801544852,2.98094028
1,0.5837145781888736,5.33744856
1,0.3969452991072209,2.98094028
1,0.4035022760567226,2.98094028
1,0.03654968594685948,0.8855140187
1,0.44388589761302666,3.986975398
1,0.18932125135327094,2.713157895
1,0.2929554243314725,2.724409449
1,0.7310156657166653,5.33744856
1,0.8984367828244217,6.222634508
1,0.6053870441426566,5.33744856
1,0.007349135560502429,0.2342857143
1,0.047610788471068144,0.8855140187
1,0.9152681499126144,6.222634508
1,0.8212538433381792,6.222634508
1,0.8074480811600602,6.222634508
1,0.9470409696813191,6.222634508
1,0.379435490037214,2.98094028
1,0.2156903952994601,2.713157895
1,0.7305318247060617,5.33744856
1,0.4180828275053565,2.98094028
1,0.33778533521470466,2.98094028
1,0.6246910996605716,5.33744856
1,0.4008757491423087,2.98094028
1,0.5463072156755582,3.986975398
1,0.9762769442803106,6.222634508
1,0.40727177600621634,2.98094028
1,0.10233495042516105,0.9801084991
1,0.3032914845406256,2.724409449
1,0.11417177160315684,0.9801084991
1,0.582660909835767,5.33744856
1,0.40414307717422504,2.98094028
1,0.7391634404108253,5.33744856
1,0.08991482149082997,0.887675507
1,0.3456311546584665,2.98094028
1,0.5740504493247734,3.986975398
1,0.9130140462947973,6.222634508
1,0.04357638980193734,0.8855140187
1,0.009459425785166897,0.4783950617
1,0.3139346309745341,2.724409449
1,0.7476743023468273,5.33744856
1,0.4717285232286095,3.986975398
1,0.3063149956965786,2.724409449
1,0.5343561879881134,3.986975398
1,0.8019464380633757,6.222634508
1,0.5459959128607256,3.986975398
1,0.8366962982091363,6.222634508
1,0.834258133310709,6.222634508
1,0.3775529217121618,2.98094028
1,0.2028840518728453,2.713157895
1,0.11842152889091417,0.9801084991
1,0.3552329118404064,2.98094028
1,0.6499702529432765,5.33744856
1,0.27048037808894154,2.724409449
1,0.8522249288044723,6.222634508
1,0.40825395801571085,2.98094028
1,0.9615303726421576,6.222634508
1,0.36427925236279846,2.98094028
1,0.911101673023171,6.222634508
1,0.3890427933728371,2.98094028
1,0.40495457308419014,2.98094028
1,0.041135696302371794,0.8855140187
1,0.267055563358373,2.724409449
1,0.367772473956801,2.98094028
1,0.5939511169703434,5.33744856
1,0.8717606858510301,6.222634508
1,0.7600223920330635,5.33744856
1,0.5942886897579823,5.33744856
1,0.1797841553224061,2.713157895
1,0.831072442165691,6.222634508
1,0.5155890100618575,3.986975398
1,0.3663600709263525,2.98094028
1,0.0051080639250945525,0.2342857143
1,0.16494207939576588,2.713157895
1,0.871587552452372,6.222634508
1,0.8669735423930843,6.222634508
1,0.561527629343492,3.986975398
1,0.3302310382551529,2.98094028
1,0.5851797884366852,5.33744856
1,0.3460627651675986,2.98094028
1,0.7974669323482222,6.222634508
1,0.331238188367168,2.98094028
1,0.01751423668690777,0.4783950617
1,0.76018750095961,5.33744856
1,0.2878395783921497,2.724409449
1,0.4238581760814524,2.98094028
1,0.025025615911750787,0.4783950617
1,0.26281713600587164,2.724409449
1,0.22287634288455116,2.713157895
1,0.21601337931143394,2.713157895
1,0.8990437608250617,6.222634508
1,0.5991885026838037,5.33744856
1,0.59547131262855,5.33744856
1,0.3434655531753076,2.98094028
1,0.04782911868974349,0.8855140187
1,0.9547611360963202,6.222634508
1,0.6323302889677115,5.33744856
1,0.9331036844732608,6.222634508
1,0.7985918154214666,6.222634508
1,0.9768452301499883,6.222634508
1,0.7535028551402145,5.33744856
1,0.9444126409210298,6.222634508
1,0.4167786347157677,2.98094028
1,0.5281389216161351,3.986975398
1,0.5050654181222854,3.986975398
1,0.7098487261789981,5.33744856
1,0.3644267624823223,2.98094028
1,0.6521370395174448,5.33744856
1,0.2640772739858428,2.724409449
1,0.7287535104489604,5.33744856
1,0.6445832562533195,5.33744856
1,0.7976986741676761,6.222634508
1,0.8355602954401148,6.222634508
1,0.43303940356222237,2.98094028
1,0.2664920560199806,2.724409449
1,0.6572799168908142,5.33744856
1,0.15240766027322306,2.713157895
1,0.6563952789523058,5.33744856
1,0.9903493210192813,6.222634508
1,0.5743292259865745,3.986975398
1,0.1160032131608899,0.9801084991
1,0.4289060475779135,2.98094028
1,0.49019602854477995,3.986975398
1,0.21452447561957289,2.713157895
1,0.09148920943057082,0.9801084991
1,0.5611682182505968,3.986975398
1,0.4846788258064435,3.986975398
1,0.6182481442370238,5.33744856
1,0.4521117229431876,3.986975398
1,0.7550280428751832,5.33744856
1,0.7279880083337409,5.33744856
1,0.9145247679229107,6.222634508
1,0.92953060353631,6.222634508
1,0.7714506959159115,5.33744856
1,0.634486387081196,5.33744856
1,0.6403951634716928,5.33744856
1,0.6833877336284064,5.33744856
1,0.6361618784883718,5.33744856
1,0.9361641537630571,6.222634508
1,0.17653256911970705,2.713157895
1,0.4033111105500393,2.98094028
1,0.16139782896839072,2.713157895
1,0.9493142805713186,6.222634508
1,0.9621409435871213,6.222634508
1,0.870773771050763,6.222634508
1,0.0944749732555078,0.9801084991
1,0.05446226978843627,0.8855140187
1,0.6721422492617339,5.33744856
1,0.06501641625289167,0.887675507
1,0.17029902488587934,2.713157895
1,0.9845000298292145,6.222634508
1,0.5275178637888774,3.986975398
1,0.6282509539491326,5.33744856
1,0.17552857375647535,2.713157895
1,0.9955287442360602,6.222634508
1,0.9710123396844237,6.222634508
1,0.8015100656064039,6.222634508
1,0.5828364998033159,5.33744856
1,0.5643431488262741,3.986975398
1,0.16957662926895123,2.713157895
1,0.5042936477810169,3.986975398
1,0.5996153432022576,5.33744856
1,0.3985640872611166,2.98094028
1,0.7935928903632201,6.222634508
1,0.4782822186866358,3.986975398
1,0.25616164127362473,2.724409449
1,0.9254183807693879,6.222634508
1,0.14299335612943886,2.713157895
1,0.6021684289697281,5.33744856
1,0.36513403819192936,2.98094028
1,0.019724047303073422,0.4783950617
1,0.670174749483661,5.33744856
1,0.4226852182449933,2.98094028
1,0.2427489263870346,2.724409449
1,0.9028473547685884,6.222634508
1,0.7933835299631182,6.222634508
1,0.6120564509184655,5.33744856
1,0.16966425309330702,2.713157895
1,0.8391596097189664,6.222634508
1,0.31997723944089584,2.724409449
1,0.05395020849354426,0.8855140187
1,0.7577088837870903,5.33744856
1,0.6491908759502509,5.33744856
1,0.4161004253800459,2.98094028
1,0.6556778397344607,5.33744856
1,0.6449546860802973,5.33744856
1,0.875779983665551,6.222634508
1,0.015283274329096153,0.4783950617
1,0.9854117938814411,6.222634508
1,0.520971693199675,3.986975398
1,0.8086094798852436,6.222634508
1,0.9380019988709306,6.222634508
1,0.04224391040180864,0.8855140187
1,0.5600331604661525,3.986975398
1,0.3715938320615879,2.98094028
1,0.7722942322168301,5.33744856
1,0.42687352174701676,2.98094028
1,0.6595284279995536,5.33744856
1,0.9887442699066467,6.222634508
1,0.16861276036434014,2.713157895
1,0.3104597222522806,2.724409449
1,0.9734196316045843,6.222634508
1,0.9685684666463849,6.222634508
1,0.6637640109171009,5.33744856
1,0.8097753364856095,6.222634508
1,0.29652805879890387,2.724409449
1,0.9134479468221551,6.222634508
1,0.888899493877582,6.222634508
1,0.6093115215829832,5.33744856
1,0.27119204505096683,2.724409449
1,0.9114237623109679,6.222634508
1,0.7974559527576518,6.222634508
1,0.34985234643101115,2.98094028
1,0.9261376190456669,6.222634508
1,0.18472164484026354,2.713157895
1,0.13359814612988796,2.713157895
1,0.3339865947103541,2.98094028
1,0.07469342020953784,0.887675507
1,0.8984173563598259,6.222634508
1,0.07224737533146297,0.887675507
1,0.6841077462034053,5.33744856
1,0.16817010056333426,2.713157895
1,0.7943014886960766,6.222634508
1,0.16050193524102552,2.713157895
1,0.7520022056117125,5.33744856
1,0.7315393632115077,5.33744856
1,0.6914053886831637,5.33744856
1,0.7274999392596057,5.33744856
1,0.855253038390582,6.222634508
1,0.9410978136987231,6.222634508
1,0.5535999528672343,3.986975398
1,0.5999932220884424,5.33744856
1,0.6367123706234352,5.33744856
1,0.47746503600314405,3.986975398
1,0.6531246061586559,5.33744856
1,0.5356676436948904,3.986975398
1,0.2796099432473593,2.724409449
1,0.2069937208783822,2.713157895
1,0.22909101806490662,2.724409449
1,0.5163794289492069,3.986975398
1,0.8456815949605867,6.222634508
1,0.5867029886765129,5.33744856
1,0.13718729663694018,2.713157895
1,0.8570256220519815,6.222634508
1,0.5521000988405274,3.986975398
1,0.6274822492925473,5.33744856
1,0.8213175771282566,6.222634508
1,0.2941612088894321,2.724409449
1,0.8194904505077358,6.222634508
1,0.6147702814820719,5.33744856
1,0.5000748147556435,3.986975398
1,0.20203144545459895,2.713157895
1,0.9015128442427615,6.222634508
1,0.20241661917469977,2.713157895
1,0.5472355326502157,3.986975398
1,0.18366177043281473,2.713157895
1,0.16536346572963578,2.713157895
1,0.5422520840082716,3.986975398
1,0.9439773605503112,6.222634508
1,0.3630452233012048,2.98094028
1,0.6500757471591856,5.33744856
1,0.6644061331409226,5.33744856
1,0.30328272778371934,2.724409449
1,0.8874663536198653,6.222634508
1,0.43736807102020947,3.986975398
1,0.3743638477387532,2.98094028
1,0.11826587254150112,0.9801084991
1,0.14273040497077272,2.713157895
1,0.9975658014585658,6.222634508
1,0.11372668133805486,0.9801084991
1,0.8612379497494019,6.222634508
1,0.2652444477152964,2.724409449
1,0.2587626767849579,2.724409449
1,0.22598288649953302,2.724409449
1,0.7635761613525892,5.33744856
1,0.6989260363234461,5.33744856
1,0.7472199264706332,5.33744856
1,0.3590124981095071,2.98094028
1,0.4717123458171495,3.986975398
1,0.9981590313512424,6.222634508
1,0.5732763353971105,3.986975398
1,0.44438027739291863,3.986975398
