Simulation,Random Number,Mapped Casualty Value
1,0.7560942188006626,12.24137931
1,0.17900999855062238,2.98094028
1,0.2738608362667604,3.986975398
1,0.4398359740211376,5.33744856
1,0.01879112089789614,0.4783950617
1,0.6687755332809635,6.222634508
1,0.6806893367202349,12.24137931
1,0.17551038553643994,2.98094028
1,0.5077457617355753,6.222634508
1,0.8597082957126378,12.24137931
1,0.2974905619482019,3.986975398
1,0.5017135060673844,6.222634508
1,0.5046249373772275,6.222634508
1,0.7215472917145888,12.24137931
1,0.310644878280687,3.986975398
1,0.33519968744341044,3.986975398
1,0.3317067108744426,3.986975398
1,0.2051438949718174,2.98094028
1,0.15081032580659404,2.713157895
1,0.34776659641689356,3.986975398
1,0.8516237925798045,12.24137931
1,0.6683194563090381,6.222634508
1,0.9403716248240352,12.24137931
1,0.5284274912006643,6.222634508
1,0.37729966302983986,5.33744856
1,0.8365555342747062,12.24137931
1,0.7918770872151527,12.24137931
1,0.17537825087733605,2.98094028
1,0.022080749652763965,0.8855140187
1,0.5025723489587299,6.222634508
1,0.455198462465078,5.33744856
1,0.13327105135681772,2.713157895
1,0.6479301955118566,6.222634508
1,0.6277726629702252,6.222634508
1,0.17573451800512907,2.98094028
1,0.6561572762216403,6.222634508
1,0.053868508517200375,0.887675507
1,0.3073428728372012,3.986975398
1,0.3442501626397697,3.986975398
1,0.3435613414570923,3.986975398
1,0.3703847149591647,5.33744856
1,0.1328644773126939,2.713157895
1,0.8614287587249184,12.24137931
1,0.7014803285608803,12.24137931
1,0.5621781631069619,6.222634508
1,0.6165210686598291,6.222634508
1,0.24801676121870664,2.98094028
1,0.8316684478030216,12.24137931
1,0.5601742388157355,6.222634508
1,0.4277972593999393,5.33744856
1,0.788042869554487,12.24137931
1,0.9161805123310954,12.24137931
1,0.39705918130589946,5.33744856
1,0.842676412433835,12.24137931
1,0.5239095038145355,6.222634508
1,0.04939185385212186,0.887675507
1,0.02070607586140427,0.8855140187
1,0.37496705977764944,5.33744856
1,0.9694523115685305,12.24137931
1,0.8582851804635595,12.24137931
1,0.44637197466197065,5.33744856
1,0.7894201060846089,12.24137931
1,0.2386733484145297,2.98094028
1,0.7098977484855139,12.24137931
1,0.8540735277262166,12.24137931
1,0.32593247296541217,3.986975398
1,0.1459814797850011,2.713157895
1,0.926145626321494,12.24137931
1,0.9610532358978321,12.24137931
1,0.8627665508032015,12.24137931
1,0.9355978632518335,12.24137931
1,0.6537466983950686,6.222634508
1,0.0517821558961401,0.887675507
1,0.13205433792664156,2.713157895
1,0.4633456512614462,5.33744856
1,0.5164969642919732,6.222634508
1,0.34060012355250613,3.986975398
1,0.6696703678657449,12.24137931
1,0.11659853113133845,2.713157895
1,0.2436619031213917,2.98094028
1,0.5554282706587154,6.222634508
1,0.3629263100022574,5.33744856
1,0.8478910597003863,12.24137931
1,0.13240446453436772,2.713157895
1,0.7140506939800677,12.24137931
1,0.48207591051539234,5.33744856
1,0.0637477314683147,0.887675507
1,0.8104368955110097,12.24137931
1,0.3416921889829092,3.986975398
1,0.9613653039362438,12.24137931
1,0.4061412958435202,5.33744856
1,0.850941319207143,12.24137931
1,0.493421436423485,5.33744856
1,0.6438273143277699,6.222634508
1,0.5650900542228043,6.222634508
1,0.4777071900144887,5.33744856
1,0.004890982296665847,0.2342857143
1,0.1177093740006615,2.713157895
1,0.2353949555951398,2.98094028
1,0.10655206547243701,2.713157895
1,0.3507990655228105,3.986975398
1,0.7651575148629423,12.24137931
1,0.2803263198812852,3.986975398
1,0.35052457199115195,3.986975398
1,0.3748256221366887,5.33744856
1,0.7133604296586816,12.24137931
1,0.25623478348628903,3.986975398
1,0.043864579371355794,0.8855140187
1,0.0658218123725045,0.887675507
1,0.8335580959550952,12.24137931
1,0.9677666054933619,12.24137931
1,0.251837047779635,3.986975398
1,0.9270731890420146,12.24137931
1,0.003266527594657287,0.2342857143
1,0.16607381379577213,2.713157895
1,0.1452559949566612,2.713157895
1,0.054407560404447164,0.887675507
1,0.49466861197136613,5.33744856
1,0.9394313710297139,12.24137931
1,0.12135241447187839,2.713157895
1,0.7312128964259044,12.24137931
1,0.2745660481164497,3.986975398
1,0.06617321346517302,0.887675507
1,0.7135913311431633,12.24137931
1,0.4510316484802165,5.33744856
1,0.6697128343163578,12.24137931
1,0.6128361550551403,6.222634508
1,0.745864297602439,12.24137931
1,0.1197292112954852,2.713157895
1,0.17771806472991958,2.98094028
1,0.04015410066463365,0.8855140187
1,0.041922458794952044,0.8855140187
1,0.8490200797853602,12.24137931
1,0.2510764981646183,3.986975398
1,0.11715072859466691,2.713157895
1,0.9067026697248023,12.24137931
1,0.2875912632228914,3.986975398
1,0.31403451347317557,3.986975398
1,0.30827016881199,3.986975398
1,0.9718181014194686,12.24137931
1,0.37306938224714736,5.33744856
1,0.29293432635575545,3.986975398
1,0.17541000900894466,2.98094028
1,0.8265889398150704,12.24137931
1,0.028406591661507608,0.8855140187
1,0.4236866169716217,5.33744856
1,0.6697223021286478,12.24137931
1,0.7485757761617959,12.24137931
1,0.12357788481025911,2.713157895
1,0.8295010746117404,12.24137931
1,0.7944071283712354,12.24137931
1,0.7554590306246626,12.24137931
1,0.39942551264522974,5.33744856
1,0.633904623651349,6.222634508
1,0.4012538091583464,5.33744856
1,0.6457889714242192,6.222634508
1,0.2038985182112555,2.98094028
1,0.8363865677188069,12.24137931
1,0.3337928510350835,3.986975398
1,0.92235677303795,12.24137931
1,0.26875232936732807,3.986975398
1,0.7082125812660289,12.24137931
1,0.33895972389267626,3.986975398
1,0.901628964854389,12.24137931
1,0.10296564647961515,2.713157895
1,0.0015814659123398744,0.2342857143
1,0.9978306613067507,12.24137931
1,0.9780356493421702,12.24137931
1,0.40484054506137457,5.33744856
1,0.276921478054203,3.986975398
1,0.6848662166178493,12.24137931
1,0.058084301889911094,0.887675507
1,0.2991165916073564,3.986975398
1,0.7532417592365886,12.24137931
1,0.03386763798025183,0.8855140187
1,0.135430067798197,2.713157895
1,0.6957782328741641,12.24137931
1,0.6150176647086956,6.222634508
1,0.6462717027373969,6.222634508
1,0.21176374935914621,2.98094028
1,0.024255679526356877,0.8855140187
1,0.9151396863526918,12.24137931
1,0.8288555182043873,12.24137931
1,0.004083183651598765,0.2342857143
1,0.023403441174180584,0.8855140187
1,0.4739859325960126,5.33744856
1,0.5926173620654205,6.222634508
1,0.8950787109844127,12.24137931
1,0.11182592856943652,2.713157895
1,0.5548173641594393,6.222634508
1,0.5947529026030123,6.222634508
1,0.09239830891186096,0.9801084991
1,0.2358723490793334,2.98094028
1,0.5018232846860329,6.222634508
1,0.5649795891747461,6.222634508
1,0.05135983387621745,0.887675507
1,0.6468153926806032,6.222634508
1,0.9188023604194037,12.24137931
1,0.3784404624026575,5.33744856
1,0.0222353486625535,0.8855140187
1,0.18124553231887064,2.98094028
1,0.04639461251046073,0.887675507
1,0.6917174434297311,12.24137931
1,0.7262533760537074,12.24137931
1,0.666106650980793,6.222634508
1,0.37854237617754405,5.33744856
1,0.9337106653001178,12.24137931
1,0.787217961688967,12.24137931
1,0.25917334861515173,3.986975398
1,0.5688772854276104,6.222634508
1,0.44861050188242635,5.33744856
1,0.13901217417676115,2.713157895
1,0.9600066918975902,12.24137931
1,0.90110977855883,12.24137931
1,0.5121170179884669,6.222634508
1,0.8635780920650451,12.24137931
1,0.9094595076494733,12.24137931
1,0.20570276673185828,2.98094028
1,0.07763021350790011,0.9801084991
1,0.4588667093685488,5.33744856
1,0.09279881063652506,0.9801084991
1,0.42692343727686133,5.33744856
1,0.8545071881561792,12.24137931
1,0.1855259547903716,2.98094028
1,0.816644340685547,12.24137931
1,0.5133078404746799,6.222634508
1,0.5489659618934515,6.222634508
1,0.18000649195887197,2.98094028
1,0.8332755630553028,12.24137931
1,0.29248388205765596,3.986975398
1,0.032495698259054184,0.8855140187
1,0.5356070846331423,6.222634508
1,0.4759683495349455,5.33744856
1,0.6416199789898387,6.222634508
1,0.7648957957961884,12.24137931
1,0.8286798547049223,12.24137931
1,0.8262631657697864,12.24137931
1,0.8421328645572999,12.24137931
1,0.7609011914655655,12.24137931
1,0.5774185002831335,6.222634508
1,0.5750465899153523,6.222634508
1,0.4160585630201217,5.33744856
1,0.7250056267662884,12.24137931
1,0.09373059037802256,0.9801084991
1,0.01725154431340936,0.4783950617
1,0.18906104747769215,2.98094028
1,0.17956024987414865,2.98094028
1,0.6394184343093963,6.222634508
1,0.2141688854673871,2.98094028
1,0.6328235597645187,6.222634508
1,0.8765709845291152,12.24137931
1,0.2386992798540275,2.98094028
1,0.5401675344294427,6.222634508
1,0.2440131343129296,2.98094028
1,0.4703066594897174,5.33744856
1,0.1969901537184774,2.98094028
1,0.6760666452677822,12.24137931
1,0.9903797723253398,12.24137931
1,0.6284346521923855,6.222634508
1,0.2802112948433432,3.986975398
1,0.8332160824570052,12.24137931
1,0.9081496834496152,12.24137931
1,0.40686307572674396,5.33744856
1,0.5235619560850943,6.222634508
1,0.2482210544188176,2.98094028
1,0.9453009032294469,12.24137931
1,0.6727891300232679,12.24137931
1,0.26700785033782226,3.986975398
1,0.984854943740329,12.24137931
1,0.653630878513158,6.222634508
1,0.06196832153108911,0.887675507
1,0.5725768579166406,6.222634508
1,0.2727415052370964,3.986975398
1,0.2673411890883012,3.986975398
1,0.5282379318792135,6.222634508
1,0.19541480213830764,2.98094028
1,0.11456721264705516,2.713157895
1,0.0875651473568857,0.9801084991
1,0.008802755281200447,0.4783950617
1,0.050269774116677324,0.887675507
1,0.5914046695291043,6.222634508
1,0.7552159298382277,12.24137931
1,0.8806425068073437,12.24137931
1,0.8583386432794589,12.24137931
1,0.8089046324209693,12.24137931
1,0.2735558102637019,3.986975398
1,0.6949466074252041,12.24137931
1,0.17271743218837599,2.98094028
1,0.7850170901334057,12.24137931
1,0.1945082590338555,2.98094028
1,0.35355290209176293,3.986975398
1,0.8046915192955634,12.24137931
1,0.6137077846921177,6.222634508
1,0.12664560474179432,2.713157895
1,0.5164708919221679,6.222634508
1,0.10149928442934031,2.713157895
1,0.09028429928309512,0.9801084991
1,0.3774071139079812,5.33744856
1,0.15397017328163032,2.713157895
1,0.3415785463908263,3.986975398
1,0.7199547349666364,12.24137931
1,0.8477152630386555,12.24137931
1,0.36140461096524423,5.33744856
1,0.701729370634104,12.24137931
1,0.15023657763050347,2.713157895
1,0.9617135431466076,12.24137931
1,0.3610636169888167,5.33744856
1,0.4681013851495953,5.33744856
1,0.3443781784571155,3.986975398
1,0.6952231237315972,12.24137931
1,0.8775306396591267,12.24137931
1,0.03159600403067708,0.8855140187
1,0.04070425242819009,0.8855140187
1,0.4333419895036009,5.33744856
1,0.5507961518581377,6.222634508
1,0.6018790792379133,6.222634508
1,0.6493436219911222,6.222634508
1,0.4650307323897114,5.33744856
1,0.7462938035439679,12.24137931
1,0.6398228312909072,6.222634508
1,0.02008557979183534,0.8855140187
1,0.177124015757412,2.98094028
1,0.41257646954594784,5.33744856
1,0.812765609588263,12.24137931
1,0.3737688364018611,5.33744856
1,0.582200167398995,6.222634508
1,0.4414030308870669,5.33744856
1,0.823066724734833,12.24137931
1,0.30151892168957317,3.986975398
1,0.6707683290956723,12.24137931
1,0.7696770612957422,12.24137931
1,0.11458902122813253,2.713157895
1,0.49865941821935333,5.33744856
1,0.48937696521559704,5.33744856
1,0.4585750844730574,5.33744856
1,0.5550076580797325,6.222634508
1,0.0384613487855654,0.8855140187
1,0.9832798758947832,12.24137931
1,0.8887594474617048,12.24137931
1,0.9717686293004817,12.24137931
1,0.9445939005829168,12.24137931
1,0.14810495866881745,2.713157895
1,0.5009572083232019,6.222634508
1,0.36950454574733915,5.33744856
1,0.9847590091193063,12.24137931
1,0.21732397170575146,2.98094028
1,0.71644049118042,12.24137931
1,0.17394235814129944,2.98094028
1,0.12468904431437267,2.713157895
1,0.28768964837663846,3.986975398
1,0.09195453882734794,0.9801084991
1,0.14517918423801457,2.713157895
1,0.47053787144718007,5.33744856
1,0.19100852229275056,2.98094028
1,0.8490116246276808,12.24137931
1,0.667356669624522,6.222634508
1,0.2725892503895606,3.986975398
1,0.6818294066342916,12.24137931
1,0.10852791393168437,2.713157895
1,0.5309872984603544,6.222634508
1,0.030723835507637354,0.8855140187
1,0.5961540530499794,6.222634508
1,0.7656784162994783,12.24137931
1,0.45883888398203965,5.33744856
1,0.5393203975621559,6.222634508
1,0.692019718012455,12.24137931
1,0.284677403134445,3.986975398
1,0.25073666615810264,3.986975398
1,0.6826186848145425,12.24137931
1,0.47414335425111287,5.33744856
1,0.6092685330141487,6.222634508
1,0.23371262026635742,2.98094028
1,0.2404324623769366,2.98094028
1,0.5853459936172151,6.222634508
1,0.10438883690806089,2.713157895
1,0.7607787707668671,12.24137931
1,0.25475334361973967,3.986975398
1,0.8819747216436542,12.24137931
1,0.6312466626877589,6.222634508
1,0.6192366863558343,6.222634508
1,0.6631531445921284,6.222634508
1,0.8403340204880683,12.24137931
1,0.3042777926762573,3.986975398
1,0.13221667887724675,2.713157895
1,0.7780777287378792,12.24137931
1,0.8222402419810368,12.24137931
1,0.9019710944669332,12.24137931
1,0.8906713327103636,12.24137931
1,0.2518602027105804,3.986975398
1,0.4436456568981215,5.33744856
1,0.37689608572944233,5.33744856
1,0.0027085823172785517,0.2342857143
1,0.0008939726914272139,0.2342857143
1,0.6252351909772356,6.222634508
1,0.8433003208761309,12.24137931
1,0.6500192246420847,6.222634508
1,0.9846858974147016,12.24137931
1,0.01005650993019902,0.4783950617
1,0.40224279434996146,5.33744856
1,0.9124999197744655,12.24137931
1,0.24734450135624553,2.98094028
1,0.28689910633897964,3.986975398
1,0.7151751375334875,12.24137931
1,0.07128258668425591,0.9801084991
1,0.28731166787209284,3.986975398
1,0.7775973310593391,12.24137931
1,0.37282569119436815,5.33744856
1,0.24925834122954194,3.986975398
1,0.5944865223191105,6.222634508
1,0.6736069121492612,12.24137931
1,0.07651410721554874,0.9801084991
1,0.29444532282014735,3.986975398
1,0.7097229846723123,12.24137931
1,0.7684446017672688,12.24137931
1,0.6560464028798452,6.222634508
1,0.6900500854140919,12.24137931
1,0.6875792593709322,12.24137931
1,0.5735034326499273,6.222634508
1,0.514740986132462,6.222634508
1,0.8040713785188108,12.24137931
1,0.6898047221459193,12.24137931
1,0.6036405491099776,6.222634508
1,0.03132024436286718,0.8855140187
1,0.8630477744646292,12.24137931
1,0.7322726884280053,12.24137931
1,0.01824380195916364,0.4783950617
1,0.5447627199514418,6.222634508
1,0.16507761985192038,2.713157895
1,0.09997682135288899,2.713157895
1,0.7428382588079492,12.24137931
1,0.7650365768922931,12.24137931
1,0.23102279539242965,2.98094028
1,0.10608302626630262,2.713157895
1,0.6246602244922393,6.222634508
1,0.9917257700936005,12.24137931
1,0.9672419045275851,12.24137931
1,0.7375411654399359,12.24137931
1,0.7635158723590478,12.24137931
1,0.5702783033822268,6.222634508
1,0.6723193979416666,12.24137931
1,0.9778512834215536,12.24137931
1,0.46165718289778923,5.33744856
1,0.9071220039987636,12.24137931
1,0.32599462050500305,3.986975398
1,0.9809582272272505,12.24137931
1,0.2750759074888455,3.986975398
1,0.9805695551995296,12.24137931
1,0.39185356685266703,5.33744856
1,0.5344806487769698,6.222634508
1,0.8284265326716448,12.24137931
1,0.49209862683679717,5.33744856
1,0.16609275621896158,2.713157895
1,0.0013942297296405393,0.2342857143
1,0.14696960386047297,2.713157895
1,0.32242776134399165,3.986975398
1,0.7814417299996812,12.24137931
1,0.7866067880587019,12.24137931
1,0.7508351857180543,12.24137931
1,0.6248842442424875,6.222634508
1,0.7756359896473641,12.24137931
1,0.41706035027938493,5.33744856
1,0.17347610689501192,2.98094028
1,0.12846207823765965,2.713157895
1,0.007850824467855566,0.4783950617
1,0.8774869899111454,12.24137931
1,0.5337378288556435,6.222634508
1,0.8901724679968742,12.24137931
1,0.4456793013505934,5.33744856
1,0.9448383591004836,12.24137931
1,0.8655751296562046,12.24137931
1,0.9979515013144313,12.24137931
1,0.5295634852789128,6.222634508
1,0.44900512793567515,5.33744856
1,0.41492879100073854,5.33744856
1,0.9942747089360365,12.24137931
1,0.9022400365072671,12.24137931
1,0.673037398819622,12.24137931
1,0.8595698078667902,12.24137931
1,0.7296495859709576,12.24137931
1,0.8699855423153932,12.24137931
1,0.1264487246117586,2.713157895
1,0.3117551938588504,3.986975398
1,0.4997247941327718,5.33744856
1,0.27911224993063843,3.986975398
1,0.7844642945583722,12.24137931
1,0.98274474911921,12.24137931
1,0.005480962766733488,0.2342857143
1,0.06829270585282687,0.9801084991
1,0.6602847675320728,6.222634508
1,0.8201394797710623,12.24137931
1,0.45816521709317615,5.33744856
1,0.6109030473368129,6.222634508
1,0.7277820975859595,12.24137931
1,0.5497111214987321,6.222634508
1,0.33204679871007925,3.986975398
1,0.3250263236145102,3.986975398
1,0.08265944931810587,0.9801084991
1,0.13765945677641855,2.713157895
1,0.37852038057906157,5.33744856
1,0.8518270872353053,12.24137931
1,0.4764631390916281,5.33744856
1,0.7664398765513553,12.24137931
1,0.8436780465398396,12.24137931
1,0.44626847586305174,5.33744856
1,0.20561528796675244,2.98094028
1,0.4071791700448313,5.33744856
1,0.35155341750848057,3.986975398
1,0.8023612659596582,12.24137931
1,0.12016141789449386,2.713157895
1,0.08133393274016953,0.9801084991
1,0.05179555155411375,0.887675507
1,0.8782909343562295,12.24137931
1,0.8209751987735646,12.24137931
1,0.8869792569590618,12.24137931
1,0.8131757710978708,12.24137931
1,0.33047171122813435,3.986975398
1,0.4164954416272644,5.33744856
1,0.20199046074181248,2.98094028
1,0.42559397130157717,5.33744856
1,0.4914410626789253,5.33744856
1,0.8669019661373107,12.24137931
1,0.5675544979737712,6.222634508
1,0.7951072109575351,12.24137931
1,0.5005289393153354,5.33744856
1,0.4440110560910173,5.33744856
1,0.5364931326091812,6.222634508
1,0.34239580041002204,3.986975398
1,0.3657167699615739,5.33744856
1,0.9085761447838087,12.24137931
1,0.7166274687369666,12.24137931
1,0.422051720452578,5.33744856
1,0.748784427640449,12.24137931
1,0.2899214681455651,3.986975398
1,0.5147660448207315,6.222634508
1,0.06443983354168858,0.887675507
1,0.11967720400451454,2.713157895
1,0.1535642613632321,2.713157895
1,0.496988250154217,5.33744856
1,0.2312572932061171,2.98094028
1,0.19741842965575318,2.98094028
1,0.11252794922130904,2.713157895
1,0.3698012536422378,5.33744856
1,0.5089469497246647,6.222634508
1,0.8231340448843024,12.24137931
1,0.5919301845550214,6.222634508
1,0.08535799232243857,0.9801084991
1,0.8173257882764082,12.24137931
1,0.9339859907924182,12.24137931
1,0.3776378478381125,5.33744856
1,0.8299691528368155,12.24137931
1,0.3531411672127993,3.986975398
1,0.22241642904417347,2.98094028
1,0.2105282792721752,2.98094028
1,0.02892114415298841,0.8855140187
1,0.787681012758289,12.24137931
1,0.516083810580674,6.222634508
1,0.10455410896267325,2.713157895
1,0.7718129436669771,12.24137931
1,0.46948672064698715,5.33744856
1,0.6667346312852214,6.222634508
1,0.7605274481683665,12.24137931
1,0.252226515381631,3.986975398
1,0.25092808960657975,3.986975398
1,0.18781184965752096,2.98094028
1,0.1399990656863117,2.713157895
1,0.4117300201365347,5.33744856
1,0.04143144612874028,0.8855140187
1,0.026312739965934973,0.8855140187
1,0.6255221162129735,6.222634508
1,0.3725481593794656,5.33744856
1,0.8938786430706512,12.24137931
